BILL_HEADER_UUID,STORE_UUID,BILL_DATE,BILL_DISCOUNT,BILL_NUM,BILL_TOTAL,CREATED_BY,CREATED_TIME,REF_COLUMN_1,REF_COLUMN_2,UPDATE_BY,UPDATED_TIME,BILL_STATUS
"51FA610B6ADE7159E10000000A442CBA","POS_ASM_016","2012-10-27 00:00:00.0000000",0,"55",8436,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA61206ADE7159E10000000A442CBA","POS_ASM_016","2012-10-28 00:00:00.0000000",0,"56",4659,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA61346ADE7159E10000000A442CBA","POS_ASM_016","2012-10-29 00:00:00.0000000",0,"57",2963,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA61406ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-02 00:00:00.0000000",0,"0",23466,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA61506ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-03 00:00:00.0000000",0,"1",28004,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA61646ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-04 00:00:00.0000000",0,"2",4300,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA61736ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-05 00:00:00.0000000",0,"3",6781,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA61836ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-06 00:00:00.0000000",0,"4",12118,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA61986ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-07 00:00:00.0000000",0,"5",6399,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA61AC6ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-08 00:00:00.0000000",0,"6",6509,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA61BC6ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-09 00:00:00.0000000",0,"7",9461,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA61D16ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-10 00:00:00.0000000",0,"8",7606,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA61E66ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-11 00:00:00.0000000",0,"9",4911,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA61FC6ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-12 00:00:00.0000000",0,"10",1575,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA620C6ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-13 00:00:00.0000000",0,"11",6805,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA62236ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-14 00:00:00.0000000",0,"12",7257,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA62386ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-15 00:00:00.0000000",0,"13",7744,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA624E6ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-16 00:00:00.0000000",0,"14",3859,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA625E6ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-17 00:00:00.0000000",0,"15",7751,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA62736ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-18 00:00:00.0000000",0,"16",12620,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA62886ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-19 00:00:00.0000000",0,"17",9689,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA629C6ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-20 00:00:00.0000000",0,"18",4016,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA62AD6ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-21 00:00:00.0000000",0,"19",5338,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA62BB6ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-22 00:00:00.0000000",0,"20",4106,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA62D06ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-23 00:00:00.0000000",0,"21",8167,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA62E46ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-24 00:00:00.0000000",0,"22",6028,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA62F36ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-25 00:00:00.0000000",0,"23",7012,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA63036ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-26 00:00:00.0000000",0,"24",8223,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA63176ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-27 00:00:00.0000000",0,"25",11093,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA63286ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-28 00:00:00.0000000",0,"26",3578,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA63366ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-29 00:00:00.0000000",0,"27",12085,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA634D6ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-09-30 00:00:00.0000000",0,"28",11693,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA63626ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-01 00:00:00.0000000",0,"29",8719,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA63766ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-02 00:00:00.0000000",0,"30",14488,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA63856ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-03 00:00:00.0000000",0,"31",5713,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA63936ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-04 00:00:00.0000000",0,"32",9419,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA63A96ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-05 00:00:00.0000000",0,"33",12022,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA63B96ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-06 00:00:00.0000000",0,"34",13120,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA63CF6ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-07 00:00:00.0000000",0,"35",15789,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA63E06ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-08 00:00:00.0000000",0,"36",9213,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA63F06ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-09 00:00:00.0000000",0,"37",8563,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA64056ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-10 00:00:00.0000000",0,"38",12285,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA641B6ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-11 00:00:00.0000000",0,"39",2599,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA64296ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-12 00:00:00.0000000",0,"40",7439,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA64406ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-13 00:00:00.0000000",0,"41",8549,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA64556ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-14 00:00:00.0000000",0,"42",9726,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA64696ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-15 00:00:00.0000000",0,"43",7961,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA64776ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-16 00:00:00.0000000",0,"44",6316,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA648E6ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-17 00:00:00.0000000",0,"45",4569,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA64A56ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-18 00:00:00.0000000",0,"46",4615,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA64BA6ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-19 00:00:00.0000000",0,"47",4621,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA64CF6ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-20 00:00:00.0000000",0,"48",5679,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA64E56ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-21 00:00:00.0000000",0,"49",1632,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA64F66ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-22 00:00:00.0000000",0,"50",2565,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA65066ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-23 00:00:00.0000000",0,"51",7391,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA651C6ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-24 00:00:00.0000000",0,"52",4148,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA652B6ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-25 00:00:00.0000000",0,"53",3021,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA653A6ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-26 00:00:00.0000000",0,"54",5057,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA654B6ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-27 00:00:00.0000000",0,"55",1318,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA65596ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-28 00:00:00.0000000",0,"56",5922,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA656D6ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-29 00:00:00.0000000",0,"57",2417,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA657D6ADE7159E10000000A442CBA","POS_WEPNEW_014","2012-10-30 00:00:00.0000000",0,"58",3373,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA65866ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-02 00:00:00.0000000",0,"0",7577,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA65976ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-03 00:00:00.0000000",0,"1",6586,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA65A76ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-04 00:00:00.0000000",0,"2",12557,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA65BD6ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-05 00:00:00.0000000",0,"3",3368,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA65CB6ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-06 00:00:00.0000000",0,"4",6709,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA65DF6ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-07 00:00:00.0000000",0,"5",6044,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA65F06ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-08 00:00:00.0000000",0,"6",1970,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA66006ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-09 00:00:00.0000000",0,"7",7716,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA66176ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-10 00:00:00.0000000",0,"8",10172,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA662D6ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-11 00:00:00.0000000",0,"9",7311,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA663D6ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-12 00:00:00.0000000",0,"10",11814,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA66526ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-13 00:00:00.0000000",0,"11",8167,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA66676ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-14 00:00:00.0000000",0,"12",8070,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA667D6ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-15 00:00:00.0000000",0,"13",7187,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA668B6ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-16 00:00:00.0000000",0,"14",9679,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA66A06ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-17 00:00:00.0000000",0,"15",14443,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA66B56ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-18 00:00:00.0000000",0,"16",8376,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA66C96ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-19 00:00:00.0000000",0,"17",7835,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA66DA6ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-20 00:00:00.0000000",0,"18",11460,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA66E86ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-21 00:00:00.0000000",0,"19",14113,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA66FF6ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-22 00:00:00.0000000",0,"20",18935,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA67146ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-23 00:00:00.0000000",0,"21",11614,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA67296ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-24 00:00:00.0000000",0,"22",7766,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA673D6ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-25 00:00:00.0000000",0,"23",4661,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA674B6ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-26 00:00:00.0000000",0,"24",7793,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA67626ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-27 00:00:00.0000000",0,"25",7275,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA67766ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-28 00:00:00.0000000",0,"26",4406,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA67866ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-29 00:00:00.0000000",0,"27",9186,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA679B6ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-09-30 00:00:00.0000000",0,"28",9958,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA67AF6ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-01 00:00:00.0000000",0,"29",3837,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA67C06ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-02 00:00:00.0000000",0,"30",2273,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA67D16ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-03 00:00:00.0000000",0,"31",2177,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA67E16ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-04 00:00:00.0000000",0,"32",4563,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA67F76ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-05 00:00:00.0000000",0,"33",1396,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA68056ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-06 00:00:00.0000000",0,"34",5053,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA681A6ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-07 00:00:00.0000000",0,"35",4608,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA682F6ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-08 00:00:00.0000000",0,"36",5241,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA68456ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-09 00:00:00.0000000",0,"37",2742,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA68546ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-10 00:00:00.0000000",0,"38",11315,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA68626ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-11 00:00:00.0000000",0,"39",5584,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA68766ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-12 00:00:00.0000000",0,"40",4120,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA68866ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-13 00:00:00.0000000",0,"41",4238,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA689A6ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-14 00:00:00.0000000",0,"42",2874,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA68A86ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-15 00:00:00.0000000",0,"43",7142,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA68BF6ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-16 00:00:00.0000000",0,"44",22876,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA68D56ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-17 00:00:00.0000000",0,"45",15614,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA68E56ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-18 00:00:00.0000000",0,"46",7271,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA68FB6ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-19 00:00:00.0000000",0,"47",6261,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA690B6ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-20 00:00:00.0000000",0,"48",12478,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA691F6ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-21 00:00:00.0000000",0,"49",4269,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA69306ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-22 00:00:00.0000000",0,"50",9816,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA693F6ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-23 00:00:00.0000000",0,"51",3435,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA694E6ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-24 00:00:00.0000000",0,"52",2018,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA695F6ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-25 00:00:00.0000000",0,"53",2035,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA69706ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-26 00:00:00.0000000",0,"54",4491,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA697E6ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-27 00:00:00.0000000",0,"55",6347,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA69926ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-28 00:00:00.0000000",0,"56",3664,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA69A36ADE7159E10000000A442CBA","a92682e0-a182-4ee8-bb12-c1df807a01d8","2012-10-29 00:00:00.0000000",0,"57",4127,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA69B16ADE7159E10000000A442CBA","a98d6a62ab03-47f8-8abb9ed86ce3bb7a","2012-09-02 00:00:00.0000000",0,"0",7744,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FA69BF6ADE7159E10000000A442CBA","a98d6a62ab03-47f8-8abb9ed86ce3bb7a","2012-09-03 00:00:00.0000000",0,"1",8932,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
